vve;woningen;postcode;huisnummer;wijk;stadsdeel;lat;lon;aantal_postcodes
Vereniging van Eigenaars Suzannaland 2 tot en met 120;42;2591JJ;94;Mariahoeve en Marlot;Haagse Hout;52.099151605664936;4.3598655685091865;3
Vereniging Van Eigenaars Vlaskamp 534 Tot En Met 664 ( Even Nummers) Te S Gravenhage;42;2592AR;576;Mariahoeve en Marlot;Haagse Hout;52.0924637230892;4.35094566277337;3
Vereniging Van Eigenaars Vlaskamp 402 Tot En Met 532 ( Even Nummers) Te S Gravenhage;42;2592AM;444;Mariahoeve en Marlot;Haagse Hout;52.09221276152428;4.350272406648052;3
Vereniging van eigenaars gebouw Waldo Neighbour te s Gravenhage;42;2521CJ;299C;Laakkwartier en Spoorwijk;Laak;52.061522247144794;4.311117514368725;1
Vereniging van Eigenaars Vondelstraat 96/182 te 's-Gravenhage;42;2513EX;98;Zeeheldenkwartier;Centrum;52.080256291421435;4.299806166172563;2
Vereniging Van Eigenaars Palacegebouw Te Scheveningen Gelegen Aan De Gevers Deynootweg Tussen De Palacestraat En De Zeekant Te 'S-Gravenhage;42;2586BW;972B;Belgisch Park;Scheveningen;52.11384580515257;4.2834492589737;2
"Waldo Park aan de Waldorpstraat nummers 467 tot en met 507a (oneven nummers) te s-Gravenhage""";42;2521CJ;467A;Laakkwartier en Spoorwijk;Laak;52.05958321684024;4.309959681757412;1
Vereniging Van Eigenaars Groenewegje 71 Tot En Met 95/Spinoza- Straat 2 Te 'S-Gravenhage;42;2515LN;72;Stationsbuurt;Centrum;52.07278809636404;4.314474192747923;2
Vereniging Van Eigenaars Jacob Catsstraat 23 Tot En Met 63 (Oneven) En Nicolaas Penninghof 1 Tot En Met 24;42;2526KH;1;Schildersbuurt;Centrum;52.069959197254654;4.310393028959197;3
vereniging van eigenaars jacob catsstraat 132 tot en met 190 (even) en westenbergstraat 37 tot en met 75 (oneven) te 's-gravenhage;42;2515HH;37;Schildersbuurt;Centrum;52.06900030809324;4.312496952370469;3
Vereniging Van Eigenaars 'S-Gravenzandelaan 22 Tot En Met 120 (Even Nummers) Te 'S-Gravenhage;42;2512JN;54;Schildersbuurt;Centrum;52.0717165529475;4.298541096785424;3
Vereniging van Eigenaars Nieuw Ambachtsgaarde te Den Haag;42;2542EZ;278;Bouwlust/Vrederust;Escamp;52.034866837569986;4.264971147873342;1
Vereniging van Eigenaars Bergermeerstraat 55 tot en met 137 (oneven nummers) te s-Gravenhage;42;2493XG;55;Leidschenveen;Leidschenveen-Ypenburg;52.05850088884641;4.406038865485554;1
VVE gebouw Damasstraat 261 tot en met 345 te 's-Gravenhage;42;2522TT;311;Laakkwartier en Spoorwijk;Laak;52.056403745933494;4.324506065470188;3
Vereniging van Eigenaars Van Stolkweg 14, 14a tot en met 14d, 14a1 tot en met 14a9, 14b1 tot en met 14b8, 14c1 tot en met 14c8, 14d, 14d1 en 14d2 te 's-Gravenhage;42;2585JR;14;Van Stolkpark en Scheveningse Bosjes;Scheveningen;52.101055663915155;4.283533052638623;1
Vereniging Van Eigenaars Laan Van Nieuw Oost-Indie 72 Tot En Met108c (Even Nummers);42;2593BX;90A;Bezuidenhout;Haagse Hout;52.085805030484984;4.337874961414955;3
Meppelweg 801 te 's-Gravenhage;42;2544AX;843;Morgenstond;Escamp;52.051022041208725;4.263187444022631;2
Vereniging Van Eigenaars Wilmerwater Te S Gravenhage;41;2497XV;1;Ypenburg;Leidschenveen-Ypenburg;52.03655644664576;4.367532708890003;2
Vereniging Van Eigenaars Dedemsvaartweg Te 'S-Gravenhage.;41;2545DN;797;Bouwlust/Vrederust;Escamp;52.04367876532609;4.272594184135975;3
Vereniging van eigenaars groen van Prinsterer (ondersplitsing A-3 (Blok 2)) te 's-Gravenhage;41;2555LZ;358;Waldeck;Loosduinen;52.06402459482197;4.245593324867575;1
Vereniging Van Eigenaars Vlaskamp 20 T/M 138 ( Even Nummers)Rs) Te 'S-Gravenhage;41;2592AB;50;Mariahoeve en Marlot;Haagse Hout;52.09144683512477;4.348261508406234;3
Vereniging van eigenaars gebouw Waldo First te s-Gravenhage;41;2521CJ;281C;Laakkwartier en Spoorwijk;Laak;52.06189849447188;4.311364096849306;1
Vereniging Van Eigenaars Van Diemenstraat 42 Tot En Met 124 (Even Nummers) Te 'S-Gravenhage;41;2518VD;42;Zeeheldenkwartier;Centrum;52.080129442546124;4.2924839233054515;2
vereniging van eigenaars hoefkade 119 tot en met 137 (oneven), koningstraat 401 tot en met 441 (oneven) en westenbergstraat 6 tot en met 18 (even) te 's-gravenhage;41;2526DA;119;Schildersbuurt;Centrum;52.068783529428636;4.314187451647309;3
Vereniging Van Eigenaars Woningen In Het Appartementen Gebouw Omnia , Ammunitiehaven 25 T/M 109 (Oneven Nrs);41;2511XH;27;Centrum;Centrum;52.07641985234314;4.319636606172594;1
Vereniging Van Eigenaars Woningen Jan Van Goijenstraat/Tenierstraat Te S Gravenhage;41;2526PM;317;Schildersbuurt;Centrum;52.067233057302126;4.304455225681888;2
Vereniging Van Eigenaars S Gravenzandelaan 198 Tot En Met 230a (Even Nummers),Rozenburgstraat 197 Tot En Met 209 (Oneven Nummers En Wateringsestraat 167 Tot En Met 211(Oneven Nummers) Te S Gravenhage;41;2512JS;200;Schildersbuurt;Centrum;52.070752495317116;4.296006655908333;4
Vereniging van Eigenaars Nijeveenstraat/Schoonebeekstraat te 's-Gravenhage;41;2544BT;718;Morgenstond;Escamp;52.051054805086345;4.2653868726273005;5
Vereniging van eigenaars groen van Prinsterer (ondersplitsing A-2 (Blok 1)) te 's-Gravenhage;41;2555HZ;274;Waldeck;Loosduinen;52.06455032747927;4.245156823931199;1
Vereniging Van Eigenaren Mozartlaan 317-401 Te 'S-Gravenhage;40;2555KD;361;Waldeck;Loosduinen;52.06036761978134;4.22991641507186;2
Vereniging Van Eigenaars Van Het Flatgebouw Smaragdhorst 425 T/M 527, Marlot Ii Te 'S-Gravenhage;40;2592RN;425;Mariahoeve en Marlot;Haagse Hout;52.097361723480304;4.359664339653301;2
"Vereniging van Eigenaars ""Mozartlaan 3 tot en met 83/Rigolettostraat 190 tot en met 208 te 's-Gravenhage""";40;2555JB;23;Waldeck;Loosduinen;52.06398164263092;4.244546279697289;4
Vereniging Van Eigenaren Sportlaan 814 T/M 912 (Even) Te 'S-Gravenhage;40;2566NA;816;Bomen- en Bloemenbuurt;Segbroek;52.0795193191114;4.259023891151002;3
Vereniging Van Eigenaars Veenendaalkade 7 T/M 95 Te 'S-Gravenhage;40;2547AB;43;Leyenburg;Escamp;52.0614539199595;4.272023260422275;2
Vereniging Van Eigenaars Rozenburgstraat 13 Tot En Met 107 (Oneven Nummers) Te 'S-Gravenhage;40;2512SN;37;Schildersbuurt;Centrum;52.072239368318385;4.293495710136609;3
"Vereniging Van Eigenaars Appartementengebouw ""Adagia""";40;2545DZ;1309;Bouwlust/Vrederust;Escamp;52.04034291645528;4.279277326725317;1
Vereniging Van Eigenaren Laan Van Meerdervoort 1231 T/M 1309 Te 'S-Gravenhage;40;2555BG;1271;Bohemen en Meer en Bos;Loosduinen;52.06548385607446;4.239310396245936;2
Vereniging van Eigenaars Laan van Clingendael 11 tot en met 99 (oneven mummers), Breitnerlaan 351 tot en met 379 (oneven nummers) te 's-Gravenhage;40;2597CB;47;Benoordenhout;Haagse Hout;52.09559065483571;4.334513565225778;2
Vereniging Van Eigenaars Vrederustlaan 4 Tot En Met 92 (Even Nummers);40;2543SR;4;Bouwlust/Vrederust;Escamp;52.04333291223541;4.262119183552019;2
Vereniging Van Eigenaren West End Iv Rigolettostraat 105 T/M 235 (Oneven Nrs.) Te 'S-Gravenhage;40;2555VR;183;Waldeck;Loosduinen;52.06426470973536;4.243538477334718;2
Vereniging Van Eigenaars Beatrijsstraat 9 T/M 55 Jan Van Rodestraat 71 T/M 105 Jan De Weertstraat 2 Te 'S-Gravenhage;40;2531XC;9;Moerwijk;Escamp;52.0567991854556;4.298086005436708;3
Vereniging van eigenaren van het gebouw met twee garagecomplexen Louise Henriettestraat 10 t/m 98 (even), Louise de Colignystraat 1 en 3 en Koningin Sophiestraat 4 t/m 22 (even), te 's-Gravenhage;40;2595TJ;46;Bezuidenhout;Haagse Hout;52.081313166916615;4.336200672413768;2
Vereniging van Eigenaars Torenstraat 50 tot en met 126 te 's-Gravenhage;40;2513BV;84;Centrum;Centrum;52.07756595818376;4.305707578953184;2
Vereniging Van Eigenaars Meppelweg 629 Tot En Met 713 Te S Gravenhage;40;2544AR;631;Morgenstond;Escamp;52.05150291308775;4.265015751999478;2
Vereniging Van Eigenaren Groen Van Prinstererlaan 53-147 Te 'S-Gravenhage;40;2555HM;97;Waldeck;Loosduinen;52.065229668922115;4.2442533196895935;3
Vve Pinksterbloemplein 73/80 en Laan Van Meerdervoort 1167/1229 Te 'S-Gravenhage;40;2555BD;1199;Bohemen en Meer en Bos;Loosduinen;52.06617737802138;4.240500676563359;3
Vereniging Van Eigenaars Laan Van Poot, Sniplaan En Fazantplein Te 'S-Gravenhage;40;2566EH;194A;Vogelwijk;Segbroek;52.08247702133581;4.254178044945389;3
Vereniging Van Eigenaren Laan Van Clingendael 10 T/M 98 ( Even Nummers), Breitnerlaan 319 T/M 347 ( Oneven Nummers) Te 'S-Gravenhage;40;2597CE;46;Benoordenhout;Haagse Hout;52.09529772676311;4.333823857896882;2
Vereniging Van Eigenaars Hobbemaplein 30 En Herman Costerstraat 10 T/M 54 Te 'S-Gravenhage;40;2571PA;11;Transvaalkwartier;Centrum;52.06716366227769;4.296361110940598;2
Vereniging Van Eigenaars Westeinde 431/521 Te 'S-Gravenhage;40;2512KE;431;Centrum;Centrum;52.075240065604355;4.299789255372082;3
Vereniging Van Eigenaars Complex Sonata, Nabij Het Muzenplein Te 'S-Gravenhage;40;2511GJ;97;Centrum;Centrum;52.07983667269096;4.32026102148941;1
Vereniging Van Eigenaars Complex Tivoli Aan De Muzenstraat Te 'S-Gravenhage;40;2511WB;34;Centrum;Centrum;52.08017431400155;4.319932297632621;1
Vereniging Van Eigenaars 'T Palet Gelegen 'S-Gravenhage Aan De Vaillantlaan, Jan Van Goijenstraat En Tenierstraat;40;2526PM;317;Schildersbuurt;Centrum;52.067233057302126;4.304455225681888;2
Vereniging Van Eigenaars Gebouw Agora I Hoefkade Den Haag;40;2525LB;537;Schildersbuurt;Centrum;52.06469080355303;4.3050558272947645;3
"""Vereniging Van Eigenaars Woningen Brueghelstraat 109 Tot En Met 143a (Oneven Nummers) En V.D. Neerstraat 128 Tot En Met 172 (Even Nummers) En Stallinggarage Brueghelstraat 145 Te Den Haag""";40;2525RC;109;Schildersbuurt;Centrum;52.06811541096176;4.3016860965684804;3
Vve Won. Vd Neestr.176t/M220 (Even) Brueghelstr.147t/M179 (Oneven) Stallingsgarage Vd Neerstr.174 Den Haag;40;2525RD;151;Schildersbuurt;Centrum;52.06775162214886;4.302040706997867;4
Vereniging Van Eigenaars Complex Zwartsluisstraat Te 'S-Gravenhage;40;2545HK;1298E;Morgenstond;Escamp;52.044641864840536;4.282088951247807;2
Vereniging van Ondereigenaars Gebouw Steenhouwersgaarde 71 tot en met 159 (oneven nummers);40;2542AD;107;Bouwlust/Vrederust;Escamp;52.039043942496846;4.275853980744599;2
"Vereniging van Ondereigenaars Gebouw Barbiersgaarde 2 tot en met 92 (even nummers) te 's-Gravenhage""";40;2542TN;40;Bouwlust/Vrederust;Escamp;52.038767175500425;4.27542538351244;2
vereniging van eigenaars hoofdgebouw poort van lanen;40;2493CW;217;Leidschenveen;Leidschenveen-Ypenburg;52.06385636663549;4.398432246541596;1
vereniging van eigenaars veertig appartementen laan van leidschenveen;40;2493CW;217;Leidschenveen;Leidschenveen-Ypenburg;52.06385636663549;4.398432246541596;1
Vereniging Van Eigenaars Appartementengebouw Bella Vista;40;2496TN;142;Ypenburg;Leidschenveen-Ypenburg;52.042984558946834;4.370347437353136;3
Vereniging Van Eigenaars Gebouw Maritiem;40;2583JZ;263;Scheveningen;Scheveningen;52.094022062564946;4.264619572854772;1
Vereniging van Eigenaars Veenendaalkade 472 tot en met 478, 482 tot en met 496, 500 tot en met 514, 518 tot en met 532, 536 t/m 550, 554 t/m 560 (even nummers), Rijsenburgstraat 3 te 's-Gravenhage;40;2547BC;472;Leyenburg;Escamp;52.058392457395676;4.268313281152827;2
Vereniging Van Eigenaars Maarsbergenstraat 79/157 (Oneven);40;2546SN;79;Leyenburg;Escamp;52.05894849287413;4.272036079181916;2
"VERENIGING VAN EIGENAARS ""UITGEESTSTRAAT 97 TOT EN MET 225 TE DEN HAAG""GEVESTIGD TE DEN HAAG";40;2547VD;143;Leyenburg;Escamp;52.06125924218325;4.263381741094394;2
'Vereniging Van Eigenaars Amberhorst/Onyxhorst Te 'S-Gravenhage';40;2592HC;25;Mariahoeve en Marlot;Haagse Hout;52.09466081922161;4.358630110538641;2
Vve Beresteinlaan 469 T/M 557 (Oneven);40;2542JN;505;Bouwlust/Vrederust;Escamp;52.039468917303175;4.25743761383516;2
Vereniging Van Eigenaren Beresteinlaan 10 T/M 38c (Even Nrs.);40;2542KA;10;Bouwlust/Vrederust;Escamp;52.039918745017815;4.257577070420573;2
Vereniging Van Eigenaren Loenensestraat 93/169 (Oneven Nummers) Te 'S-Gravenhage;39;2574RH;93;Rustenburg en Oostbroek;Escamp;52.06261035825015;4.278548370929718;3
"""Vereniging Van Eigenaars Dedemsvaartweg Kavel 26 Te 'S-Graven- Hage""";39;2545DP;1025;Bouwlust/Vrederust;Escamp;52.041880057279336;4.276189832685952;1
Vereniging Van Eigenaren Gebouw Hengelolaan 911 T/M 999 (Oneven) Te 'S-Gravenhage;39;2544GE;911;Bouwlust/Vrederust;Escamp;52.04292582292431;4.258728562065917;2
Vereniging van Eigenaars Beeklaan 449 tot en met 527 te 's-Gravenhage;39;2562BD;477;Bomen- en Bloemenbuurt;Segbroek;52.08249661015539;4.274472489434213;3
"""Vereniging Van Eigenaars Nieuwe Haven Te 'S-Gravenhage""";39;2511XJ;117;Centrum;Centrum;52.07632582342176;4.3214448774487;3
Vereniging Van Eigenaars Elandstraat 88 Tot En Met 158;39;2513GW;124;Zeeheldenkwartier;Centrum;52.08016325554403;4.296867403699243;2
Vereniging van Eigenaars Breitnerlaan 288 tot en met 370;39;2596HH;302;Benoordenhout;Haagse Hout;52.09510252324129;4.33123674969207;4
Vereniging van Eigenaren Gerard Doustraat 2 Tot En Met 48b (Even Nummers) En Houtzagerssingel 154 Tot En Met 160 (Even En Oneven Nummers) Te 'S-Gravenhage;39;2526NG;4;Schildersbuurt;Centrum;52.07076330005995;4.301523207306527;2
Vereniging Van Eigenaars Complex Allegro Aan Het Muzenplein Te S Gravenhage;39;2511GC;12;Centrum;Centrum;52.07930395826761;4.31915794119278;2
Vereniging Van Eigenaars St. Jacobstraat Woningen;39;2512AN;15C;Centrum;Centrum;52.07539623124831;4.314479221121859;1
Vereniging van Eigenaars Wateringseveld deelproject 2 blok 4 appartementsindex 1 te 's-Gravenhage;39;2548CT;1074;Wateringse Veld;Escamp;52.023042819603766;4.2943087912615026;2
Vereniging van eigenaars Erica te 's-Gravenhage;39;2492JG;6;Leidschenveen;Leidschenveen-Ypenburg;52.06399533344992;4.404556749716655;1
Vereniging van eigenaars Nieuw Kijkduin woningen Sirocco, Deltaplein 313 tot en met 352 te ‘s-Gravenhage;39;2554GT;313;Kijkduin en Ockenburgh;Loosduinen;52.06831675148847;4.220746739340492;2
Vereniging van eigenaars The Ambassador te Den Haag;39;2517KM;126N;Geuzen- en Statenkwartier;Scheveningen;52.093317028468164;4.2804861990802765;1
Vereniging van Eigenaars CASA Meppelweg 574 tot en met 642 (even nummers) te 's-Gravenhage;38;2544BN;574;Morgenstond;Escamp;52.05174953111252;4.267095080681953;1
Vereniging van Eig. Gerrit van der Veenlaan 243 t/m 257 (oneven), 261 t/m 269 (oneven), 279, 283 t/m 297 (oneven), 301, 305 t/m 315 (oneven) en Van der Goeslaan 30 t/m 38 (even) en 42 te 's-Gravenhage;38;2552WK;243;Loosduinen;Loosduinen;52.05601698174686;4.246362044995944;3
Vereniging van eigenaars Nieuw Kijkduin woningen B, Deltaplein 238 tot en met 276 te 's-Gravenhage;38;2554GW;238;Kijkduin en Ockenburgh;Loosduinen;52.068901711685626;4.2218131066693365;1
Vereniging Van Eigenaars Rozenburgstraat 22 Tot En Met 50 (Even) En Van Goghstraat 82 Tot En Met 112 (Even) Te 'S-Gravenhage;38;2512ST;22;Schildersbuurt;Centrum;52.072335928795674;4.29376623693621;3
Vereniging van Eigenaars Van Ostadestraat 528 tot en met 616 (even nummers) te Den Haag;38;2526GT;556;Schildersbuurt;Centrum;52.06430062492589;4.301647816894996;3
Vereniging van Eigenaren Reitzstraat-Kockstraat;38;2571TK;160;Transvaalkwartier;Centrum;52.06963121507917;4.289422104612819;2
"""Vereniging Van Eigenaars Adelheidstraat 123 Tot En Met 199 (Oneven Nummers) Te 'S-Gravenhage""";38;2595EV;123;Bezuidenhout;Haagse Hout;52.08248669697001;4.331947658487609;1
vereniging van eigenaars hoek christoffel plantijnstraat en willem silviusstraat te 's-gravenhage 't haegsch hof V;38;2515XT;2;Stationsbuurt;Centrum;52.075745577021635;4.324799244827614;4
Vereniging Van Eigenaars 'S-Gravenduyn Blok 3.2 Aan De Groningsestraat Te 'S-Gravenhage;38;2587PH;285;Belgisch Park;Scheveningen;52.11379885441728;4.292890391431576;2
Vereniging van Eigenaars Badhuisweg 11/13 te 's-Gravenhage;38;2587CA;11;Scheveningen;Scheveningen;52.11092316920196;4.285252716588119;1
vereniging van Eigenaars Woningen I, Complex Wijnhavenkwartier I te 's-Gravenhage;38;2511DK;10;Centrum;Centrum;52.078355347296124;4.319850804982958;1
Vereniging Van Eigenaars Rhenenstraat 60 Tot En Met 130 (Even) Te 'S-Gravenhage;38;2546TX;94;Leyenburg;Escamp;52.05920596030594;4.27759380762701;2
Vereniging van eigenaars Nieuw Kijkduin I,5 Deltaplein 280 en Deltapromenade 250 tot en met 293, 295 en 297 te 's- Gravenhage;38;2554GX;250;Kijkduin en Ockenburgh;Loosduinen;52.068526090540615;4.2210905919532085;1
Vereniging van eigenaars Nieuw Kijkduin woningen Lombarde, Deltapromenade 416 tot en met 453 te ‘s-Gravenhage;38;2554GX;416;Kijkduin en Ockenburgh;Loosduinen;52.067941036661246;4.219623584514663;1
Vereniging Van Eigenaars Gebouw Facade, Dedemsvaartweg Te S Gravenhage;38;2545DS;1217;Bouwlust/Vrederust;Escamp;52.040823249765864;4.2782667529603895;1
Vereniging Van Eigenaars Dedemsvaartweg Ii Te 'S-Gravenhage;38;2545DD;235;Bouwlust/Vrederust;Escamp;52.047062262209195;4.267999821579509;1
Vereniging Van Eigenaars Flatgebouw Dedemsvaartstate Aan De Dedemsvaartweg Te 'S-Gravenhage;38;2545DR;1125;Bouwlust/Vrederust;Escamp;52.04141209666175;4.2771455713951;1
Vereniging van Eigenaars Vreeswijkstraat 287 tot en met 361 's-Gravenhage;37;2546AK;323;Leyenburg;Escamp;52.058104009257676;4.276386886615194;2
Vereniging Van Eigenaars Loosduinse Hoofdstraat 552 Tot En Met 582 (Even Nummers) En Loosduinse Uitleg 51 Tot En Met 97 (Oneven Nummers) Te 'S-Gravenhage;37;2553AX;51;Loosduinen;Loosduinen;52.05237881807609;4.233055607101445;2
Vereniging Van Eigenaren Ranonkelstraat 99 T/M 195 Te 'S-Gravenhage;37;2565BC;119;Bomen- en Bloemenbuurt;Segbroek;52.07650980072161;4.253555217883812;3
Vereniging van Eigenaars De Ridderhof 2 te 's-Gravenhage;37;2531JK;2;Moerwijk;Escamp;52.05031954988248;4.302131089620831;2
Vereniging van Eigenaars Falckstraat 159 tot en met 225 en Naaldwijksestraat 23 tot en met 61 te s-Gravenhage;37;2515KN;163;Schildersbuurt;Centrum;52.068989374379534;4.317198058872753;3
VVE ondersplitsing woningen Van Bassenstr 80 t/m 110, 114 t/m120 (even nrs), 124, 126, Parallelwg 77 t/m 82A (doorlopend genummerd) en Koningstr 615 tot en met 623 (oneven nrs) te 's-Gravenhage;37;2525ND;77;Schildersbuurt;Centrum;52.06703538226017;4.315873440324671;4
vereniging van eigenaars engelenburgstr 50 t/m 110 (even nrs) joubertplantsoen 112 t/m 126 (doorlopend) te 's Gravenhage;37;2571XH;66;Transvaalkwartier;Centrum;52.070590621270846;4.290654544740059;3
Vereniging Van Eigenaars Rijswijkseweg 29a Tot En Met 43e;37;2516ED;29C;Laakkwartier en Spoorwijk;Laak;52.06909875518059;4.3266772045500375;1
Vereniging van Eigenaars ondersplitsing ZuidDuin blok 4 te Scheveningen;37;2583LL;309;Scheveningen;Scheveningen;52.09545573479647;4.260257787042262;1
Vereniging van Eigenaars Kranenburgweg 180 B t/m 184 P te 's-Gravenhage;37;2583ER;180Z;Scheveningen;Scheveningen;52.09490459840913;4.262295866305982;1
Vereniging Van Eigenaars Loosduinse Hoofdstraat 588 Tot En Met 662 (Even Nummers) Te 'S-Gravenhage;37;2552BH;588;Loosduinen;Loosduinen;52.052432501934156;4.231808116574913;1
Vereniging Van Eigenaars Leggelostraat 57 Tot En Met 79 En Eeldeplantsoen 2 Tot En Met 84 Te Den Haag;36;2541JD;2;Morgenstond;Escamp;52.04334806919028;4.276917256276182;2
"Vereniging van Eigenaars Woningen ""De Ambassadeur"" aan het Stadhoudersplantsoen te Den Haag";36;2517JL;6;Zorgvliet;Scheveningen;52.08836430475286;4.283793856831018;1
Vereniging van Eigenaars Helena aan Zee;36;2586BG;57J;Scheveningen;Scheveningen;52.110910339792746;4.280827392315172;2
Vereniging Van Eigenaren Otterrade 2 T/M 72 (Even Nrs.) En Hengelolaan 555 T/M 565 (Oneven Nrs.) En Wolvenrade 138 Te 'S-Gravenhage;36;2544JB;2;Bouwlust/Vrederust;Escamp;52.045394516126194;4.262577010145201;2
Vereniging van Eigenaars Hengelolaan 567 tot en met 577 (oneven nummers), Hengelolaan 635 tot en met 705 (oneven nummers) en Wolvenrade 140 te 's-Gravenhage;36;2544GD;671;Bouwlust/Vrederust;Escamp;52.04505920881852;4.263081035296493;2
Vereniging Van Eigenaren Mient 5/75 (Oneven Nrs.) Te S Gravenhage;36;2564KG;41A;Valkenboskwartier;Segbroek;52.0715808796614;4.2708693709838315;2
Vereniging Van Eigenaars Van Het Gebouw Aan De Jules Massenetstraat 6 Tot En Met 100 (Even Nummers) Te 'S-Gravenhage;36;2551XD;6;Waldeck;Loosduinen;52.059504162870425;4.243495594649666;1
Vereniging Van Eigenaren Hanenburglaan 18 T/M 40 (Even) Te 'S-Gravenhage;36;2565GS;24;Bomen- en Bloemenbuurt;Segbroek;52.081901289772944;4.271736095972715;3
Vereniging Van Eigenaars David Blesstraat 108 Tot En Met 154(Even Nummers) En Van Der Helststraat 115 Tot En Met 143(Oneven Nummers) Te Den Haag;36;2526BL;110;Schildersbuurt;Centrum;52.06504926281067;4.308236358085034;2
Vereniging Van Eigenaren Hanedoesstraat 1 T/M 83 Te 'S-Gravenhage;36;2597XC;1;Benoordenhout;Haagse Hout;52.095947644397356;4.336597294149901;2
